_id,id,key,value.rev,doc._id,doc._rev,doc.created_at,doc.id,doc.id_str,doc.text,doc.source,doc.truncated,doc.in_reply_to_status_id,doc.in_reply_to_status_id_str,doc.in_reply_to_user_id,doc.in_reply_to_user_id_str,doc.in_reply_to_screen_name,doc.user.id,doc.user.id_str,doc.user.name,doc.user.screen_name,doc.user.location,doc.user.url,doc.user.description,doc.user.translator_type,doc.user.protected,doc.user.verified,doc.user.followers_count,doc.user.friends_count,doc.user.listed_count,doc.user.favourites_count,doc.user.statuses_count,doc.user.created_at,doc.user.utc_offset,doc.user.time_zone,doc.user.geo_enabled,doc.user.lang,doc.user.contributors_enabled,doc.user.is_translator,doc.user.profile_background_color,doc.user.profile_background_image_url,doc.user.profile_background_image_url_https,doc.user.profile_background_tile,doc.user.profile_link_color,doc.user.profile_sidebar_border_color,doc.user.profile_sidebar_fill_color,doc.user.profile_text_color,doc.user.profile_use_background_image,doc.user.profile_image_url,doc.user.profile_image_url_https,doc.user.profile_banner_url,doc.user.default_profile,doc.user.default_profile_image,doc.user.following,doc.user.follow_request_sent,doc.user.notifications,doc.geo,doc.coordinates,doc.place.id,doc.place.url,doc.place.place_type,doc.place.name,doc.place.full_name,doc.place.country_code,doc.place.country,doc.place.bounding_box.type,doc.place.bounding_box.coordinates,doc.place.attributes,doc.contributors,doc.quoted_status_id,doc.quoted_status_id_str,doc.quoted_status.created_at,doc.quoted_status.id,doc.quoted_status.id_str,doc.quoted_status.text,doc.quoted_status.display_text_range,doc.quoted_status.source,doc.quoted_status.truncated,doc.quoted_status.in_reply_to_status_id,doc.quoted_status.in_reply_to_status_id_str,doc.quoted_status.in_reply_to_user_id,doc.quoted_status.in_reply_to_user_id_str,doc.quoted_status.in_reply_to_screen_name,doc.quoted_status.user.id,doc.quoted_status.user.id_str,doc.quoted_status.user.name,doc.quoted_status.user.screen_name,doc.quoted_status.user.location,doc.quoted_status.user.url,doc.quoted_status.user.description,doc.quoted_status.user.translator_type,doc.quoted_status.user.protected,doc.quoted_status.user.verified,doc.quoted_status.user.followers_count,doc.quoted_status.user.friends_count,doc.quoted_status.user.listed_count,doc.quoted_status.user.favourites_count,doc.quoted_status.user.statuses_count,doc.quoted_status.user.created_at,doc.quoted_status.user.utc_offset,doc.quoted_status.user.time_zone,doc.quoted_status.user.geo_enabled,doc.quoted_status.user.lang,doc.quoted_status.user.contributors_enabled,doc.quoted_status.user.is_translator,doc.quoted_status.user.profile_background_color,doc.quoted_status.user.profile_background_image_url,doc.quoted_status.user.profile_background_image_url_https,doc.quoted_status.user.profile_background_tile,doc.quoted_status.user.profile_link_color,doc.quoted_status.user.profile_sidebar_border_color,doc.quoted_status.user.profile_sidebar_fill_color,doc.quoted_status.user.profile_text_color,doc.quoted_status.user.profile_use_background_image,doc.quoted_status.user.profile_image_url,doc.quoted_status.user.profile_image_url_https,doc.quoted_status.user.profile_banner_url,doc.quoted_status.user.default_profile,doc.quoted_status.user.default_profile_image,doc.quoted_status.user.following,doc.quoted_status.user.follow_request_sent,doc.quoted_status.user.notifications,doc.quoted_status.geo,doc.quoted_status.coordinates,doc.quoted_status.place,doc.quoted_status.contributors,doc.quoted_status.is_quote_status,doc.quoted_status.quote_count,doc.quoted_status.reply_count,doc.quoted_status.retweet_count,doc.quoted_status.favorite_count,doc.quoted_status.entities.hashtags,doc.quoted_status.entities.urls,doc.quoted_status.entities.user_mentions,doc.quoted_status.entities.symbols,doc.quoted_status.entities.media,doc.quoted_status.extended_entities.media,doc.quoted_status.favorited,doc.quoted_status.retweeted,doc.quoted_status.possibly_sensitive,doc.quoted_status.filter_level,doc.quoted_status.lang,doc.quoted_status_permalink.url,doc.quoted_status_permalink.expanded,doc.quoted_status_permalink.display,doc.is_quote_status,doc.quote_count,doc.reply_count,doc.retweet_count,doc.favorite_count,doc.entities.hashtags,doc.entities.urls,doc.entities.user_mentions,doc.entities.symbols,doc.favorited,doc.retweeted,doc.filter_level,doc.lang,doc.timestamp_ms
5f3c6ad78c1d856700a483a0,1295849494895099909,1295849494895099909,1-38b889dd5808626682f865b4a19a55c3,1295849494895099909,1-38b889dd5808626682f865b4a19a55c3,Tue Aug 18 22:26:09 +0000 2020,1295849494895100000,1295849494895099909,Aye man love yah girl bro don’t listen to the haters,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,32801440,32801440,I Live One Hell Of A Life,SirEzioAuditore,"Bronx, NY",http://chanel.com,⚡️ℂ𝕠𝕟𝕤𝕦𝕝𝕥𝕚𝕟𝕘: (ᴅᴇ𝐬ɪɢɴ/𝐬ᴛʏʟɪɴɢ) •𝑭𝒐𝒓 𝐹𝒶𝓈𝒽𝒾𝑜𝓃 𝑰𝒏𝒒𝒖𝒊𝒓𝒆𝒔 ℕ𝕐ℂ: DM - my tweets do not reflect the views of my employer unless stated.,none,false,false,3042,592,3,39783,31432,Sat Apr 18 05:23:04 +0000 2009,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,false,CC3300,FFFFFF,F7DA93,000000,true,http://pbs.twimg.com/profile_images/1293311070875123713/d3N3hjwG_normal.jpg,https://pbs.twimg.com/profile_images/1293311070875123713/d3N3hjwG_normal.jpg,https://pbs.twimg.com/profile_banners/32801440/1593330461,false,false,null,null,null,null,null,002e24c6736f069d,https://api.twitter.com/1.1/geo/id/002e24c6736f069d.json,city,Bronx,"Bronx, NY",US,United States,Polygon,"[[[-73.933612,40.785365],[-73.933612,40.91533],[-73.765271,40.91533],[-73.765271,40.785365]]]",[object Object],null,1295546084174057500,1295546084174057472,Tue Aug 18 02:20:31 +0000 2020,1295546084174057500,1295546084174057472,Her&gt; https://t.co/XQfzgEqAS1,"[0,7]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1082853112111599600,1082853112111599617,IN LOVE TWOTIMES❤️,waleonetime,MitchellvilleFamily Barbershop,https://youtu.be/Y3Kh-SsVkVw,God First! #DMVLEGEND $50 Haircuts DMV✈️ATL #RIPBANKROLLJOSH🕊 BARBER SURGEON💈,none,false,false,10563,6153,8,27342,45573,Wed Jan 09 04:14:35 +0000 2019,null,null,true,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1295721459080462336/YR3auFAc_normal.jpg,https://pbs.twimg.com/profile_images/1295721459080462336/YR3auFAc_normal.jpg,https://pbs.twimg.com/profile_banners/1082853112111599617/1597759703,true,false,null,null,null,null,null,null,null,false,322,133,1509,12614,[],[],[],[],"[{""id"":1295546057921900500,""id_str"":""1295546057921900544"",""indices"":[8,31],""media_url"":""http://pbs.twimg.com/media/Efq0RoyXsAArDRS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Efq0RoyXsAArDRS.jpg"",""url"":""https://t.co/XQfzgEqAS1"",""display_url"":""pic.twitter.com/XQfzgEqAS1"",""expanded_url"":""https://twitter.com/waleonetime/status/1295546084174057472/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":395,""h"":680,""resize"":""fit""},""large"":{""w"":1190,""h"":2048,""resize"":""fit""},""medium"":{""w"":697,""h"":1200,""resize"":""fit""}}}]","[{""id"":1295546057921900500,""id_str"":""1295546057921900544"",""indices"":[8,31],""media_url"":""http://pbs.twimg.com/media/Efq0RoyXsAArDRS.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Efq0RoyXsAArDRS.jpg"",""url"":""https://t.co/XQfzgEqAS1"",""display_url"":""pic.twitter.com/XQfzgEqAS1"",""expanded_url"":""https://twitter.com/waleonetime/status/1295546084174057472/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":395,""h"":680,""resize"":""fit""},""large"":{""w"":1190,""h"":2048,""resize"":""fit""},""medium"":{""w"":697,""h"":1200,""resize"":""fit""}}},{""id"":1295546068902576000,""id_str"":""1295546068902576129"",""indices"":[8,31],""media_url"":""http://pbs.twimg.com/media/Efq0SRsXgAEpKCW.jpg"",""media_url_https"":""https://pbs.twimg.com/media/Efq0SRsXgAEpKCW.jpg"",""url"":""https://t.co/XQfzgEqAS1"",""display_url"":""pic.twitter.com/XQfzgEqAS1"",""expanded_url"":""https://twitter.com/waleonetime/status/1295546084174057472/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1168,""h"":2047,""resize"":""fit""},""small"":{""w"":388,""h"":680,""resize"":""fit""},""medium"":{""w"":685,""h"":1200,""resize"":""fit""}}}]",false,false,false,low,und,https://t.co/Wd8fi76vgx,https://twitter.com/waleonetime/status/1295546084174057472,twitter.com/waleonetime/st…,true,0,0,0,0,[],[],[],[],false,false,low,en,1597789569959
5f3c6ad78c1d856700a483a1,1295849503040438272,1295849503040438272,1-946af3ac2ad8735e69b60a50c61db83e,1295849503040438272,1-946af3ac2ad8735e69b60a50c61db83e,Tue Aug 18 22:26:11 +0000 2020,1295849503040438300,1295849503040438272,@CrystalBallUSA Totally agree that we should go into this with caution and there are varying levels of risks with v… https://t.co/hDmTzHFn3g,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",true,1295836293553967000,1295836293553967104,1275869499334500400,1275869499334500353,CrystalBallUSA,22504423,22504423,Mx. Travis Moser,TJMoser,"New York, NY",http://www.travismoser.com,The elusive @SpotNYC chanteuse. “I’ve had it rough before - I’m a barracuda.” 🥃🚬,none,false,false,5164,2404,13,24764,3019,Mon Mar 02 16:59:35 +0000 2009,null,null,true,null,false,false,ECD078,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,C02942,53777A,542437,D95B43,true,http://pbs.twimg.com/profile_images/1159435497518882817/EoS2yCd6_normal.jpg,https://pbs.twimg.com/profile_images/1159435497518882817/EoS2yCd6_normal.jpg,https://pbs.twimg.com/profile_banners/22504423/1553789916,false,false,null,null,null,null,null,27485069891a7938,https://api.twitter.com/1.1/geo/id/27485069891a7938.json,admin,New York,"New York, NY",US,United States,Polygon,"[[[-74.255641,40.495865],[-74.255641,40.91533],[-73.699793,40.91533],[-73.699793,40.495865]]]",[object Object],null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,0,0,[],"[{""url"":""https://t.co/hDmTzHFn3g"",""expanded_url"":""https://twitter.com/i/web/status/1295849503040438272"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""CrystalBallUSA"",""name"":""TweetingTheTruth"",""id"":1275869499334500400,""id_str"":""1275869499334500353"",""indices"":[0,15]}]",[],false,false,low,en,1597789571901
5f3c6ad78c1d856700a483a2,1295849510158110731,1295849510158110731,1-3ffd71c970f9a47035a75f3db7fc8f5e,1295849510158110731,1-3ffd71c970f9a47035a75f3db7fc8f5e,Tue Aug 18 22:26:13 +0000 2020,1295849510158110700,1295849510158110731,"Discover Skin Tightening with Infrared Technology at #AvantikaClinic:
https://t.co/N2Ra6NqLkI

To book a consultati… https://t.co/4ojiTk4tNW","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",true,null,null,null,null,null,985758696,985758696,AVANTIKA,AvantikaClinic,"Oakville, ON",http://avantika.ca,Welcome to AVANTIKA | We offer a high level of commitment to service excellence accompanied by an impeccably trained staff.,none,false,false,112,107,2,63,1022,Mon Dec 03 02:14:06 +0000 2012,null,null,true,null,false,false,F1D9A9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,BDC7AE,E59476,FBB985,FCEEBF,true,http://pbs.twimg.com/profile_images/1273374370073907200/s8a2lQvc_normal.jpg,https://pbs.twimg.com/profile_images/1273374370073907200/s8a2lQvc_normal.jpg,https://pbs.twimg.com/profile_banners/985758696/1592446524,false,false,null,null,null,null,null,61ecf520fef6ce72,https://api.twitter.com/1.1/geo/id/61ecf520fef6ce72.json,city,Oakville,"Oakville, Ontario",CA,Canada,Polygon,"[[[-79.810961,43.309929],[-79.810961,43.526452],[-79.479201,43.526452],[-79.479201,43.309929]]]",[object Object],null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,0,0,"[{""text"":""AvantikaClinic"",""indices"":[53,68]}]","[{""url"":""https://t.co/N2Ra6NqLkI"",""expanded_url"":""https://www.avantika.ca/laser-1"",""display_url"":""avantika.ca/laser-1"",""indices"":[70,93]},{""url"":""https://t.co/4ojiTk4tNW"",""expanded_url"":""https://twitter.com/i/web/status/1295849510158110731"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]",[],[],false,false,low,en,1597789573598
5f3c6ad78c1d856700a483a3,1295849510351048705,1295849510351048705,1-336c7778af6efe2831bd3a8390810a01,1295849510351048705,1-336c7778af6efe2831bd3a8390810a01,Tue Aug 18 22:26:13 +0000 2020,1295849510351048700,1295849510351048705,Mama,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1218200571410370600,1218200571410370561,₳₦₲ɆⱠ🅙🇺🇸🇭🇹,Barbie_Angel4,"New York, USA",https://instagram.com/adjannie.angel?r=nametag/https://curiouscat.qa/AngelGail_4,American- Haitian / Mon Mec :@french_fries43❤️STILL A BADBITCH ⚠️/I LOVE ART 🖼✨🦋✍🏽 / commissions  /1m60✨ Model⬇️⬇️⬇️,none,false,false,8917,4342,8,30364,34125,Fri Jan 17 15:57:17 +0000 2020,null,null,true,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1275095575415963648/uxrrRI7-_normal.jpg,https://pbs.twimg.com/profile_images/1275095575415963648/uxrrRI7-_normal.jpg,https://pbs.twimg.com/profile_banners/1218200571410370561/1597264568,true,false,null,null,null,null,null,bf83670d90b7f0bc,https://api.twitter.com/1.1/geo/id/bf83670d90b7f0bc.json,city,Elmont,"Elmont, NY",US,United States,Polygon,"[[[-73.729201,40.686184],[-73.729201,40.720895],[-73.688289,40.720895],[-73.688289,40.686184]]]",[object Object],null,1295807805350391800,1295807805350391809,Tue Aug 18 19:40:30 +0000 2020,1295807805350391800,1295807805350391809,🐍🐍 https://t.co/MH4ACOzSDh,"[0,2]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,466694093,466694093,~Made in Mauritania~ 🇲🇷,AyssatouYatera,"Le Havre, France",null,Black Lives Matter ✊🏾,none,false,false,2794,1616,3,6599,42682,Tue Jan 17 17:53:46 +0000 2012,null,null,true,null,false,false,F01D6A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,F01D6A,000000,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1235679591492091904/98XokDn-_normal.jpg,https://pbs.twimg.com/profile_images/1235679591492091904/98XokDn-_normal.jpg,https://pbs.twimg.com/profile_banners/466694093/1563546595,false,false,null,null,null,null,null,null,null,false,26,8,159,642,[],[],[],[],"[{""id"":1295807753299034000,""id_str"":""1295807753299034112"",""indices"":[3,26],""media_url"":""http://pbs.twimg.com/media/EfuiSUCWAAAPEZn.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EfuiSUCWAAAPEZn.jpg"",""url"":""https://t.co/MH4ACOzSDh"",""display_url"":""pic.twitter.com/MH4ACOzSDh"",""expanded_url"":""https://twitter.com/AyssatouYatera/status/1295807805350391809/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":828,""h"":1262,""resize"":""fit""},""medium"":{""w"":787,""h"":1200,""resize"":""fit""},""small"":{""w"":446,""h"":680,""resize"":""fit""}}}]","[{""id"":1295807753299034000,""id_str"":""1295807753299034112"",""indices"":[3,26],""media_url"":""http://pbs.twimg.com/media/EfuiSUCWAAAPEZn.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EfuiSUCWAAAPEZn.jpg"",""url"":""https://t.co/MH4ACOzSDh"",""display_url"":""pic.twitter.com/MH4ACOzSDh"",""expanded_url"":""https://twitter.com/AyssatouYatera/status/1295807805350391809/photo/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":828,""h"":1262,""resize"":""fit""},""medium"":{""w"":787,""h"":1200,""resize"":""fit""},""small"":{""w"":446,""h"":680,""resize"":""fit""}}},{""id"":1295807753294946300,""id_str"":""1295807753294946316"",""indices"":[3,26],""media_url"":""http://pbs.twimg.com/media/EfuiSUBXoAwursU.jpg"",""media_url_https"":""https://pbs.twimg.com/media/EfuiSUBXoAwursU.jpg"",""url"":""https://t.co/MH4ACOzSDh"",""display_url"":""pic.twitter.com/MH4ACOzSDh"",""expanded_url"":""https://twitter.com/AyssatouYatera/status/1295807805350391809/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":828,""h"":1256,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":448,""h"":680,""resize"":""fit""},""medium"":{""w"":791,""h"":1200,""resize"":""fit""}}}]",false,false,false,low,und,https://t.co/InJzKOP3iy,https://twitter.com/ayssatouyatera/status/1295807805350391809,twitter.com/ayssatouyatera…,true,0,0,0,0,[],[],[],[],false,false,low,in,1597789573644
5f3c6ad78c1d856700a483a4,1295849510871216128,1295849510871216128,1-bd513431b46430a131bcf567ad9f98fd,1295849510871216128,1-bd513431b46430a131bcf567ad9f98fd,Tue Aug 18 22:26:13 +0000 2020,1295849510871216000,1295849510871216128,@tjqhockey Usually when a hockey player speaks their mind I’m really disappointed in them.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,1295792043550277600,1295792043550277635,827258432554045400,827258432554045441,tjqhockey,1222566528,1222566528,String Bass Theory (He/Him/His)🏒🏳️‍🌈📚🎵🤔⚛️,StringBassMotiv,"Rochester, NY",http://www.LibraryScore.net,"Father, Husband, Trail Runner, Musician, Thinker, Librarian, Hockey nut, LGBTQ+ advocate (He/Him/His)🏒🏳️‍🌈📚🎵🤔⚛️",none,false,false,392,732,14,25676,24625,Tue Feb 26 17:40:27 +0000 2013,null,null,true,null,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,981CEB,000000,000000,000000,false,http://pbs.twimg.com/profile_images/1003279340740730883/Lo--VwAX_normal.jpg,https://pbs.twimg.com/profile_images/1003279340740730883/Lo--VwAX_normal.jpg,https://pbs.twimg.com/profile_banners/1222566528/1528035467,false,false,null,null,null,null,null,94779fa8bb1f79a8,https://api.twitter.com/1.1/geo/id/94779fa8bb1f79a8.json,city,Brighton,"Brighton, NY",US,United States,Polygon,"[[[-77.694219,43.087472],[-77.694219,43.167065],[-77.516194,43.167065],[-77.516194,43.087472]]]",[object Object],null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,0,0,[],[],"[{""screen_name"":""tjqhockey"",""name"":""Generational Username"",""id"":827258432554045400,""id_str"":""827258432554045441"",""indices"":[0,10]}]",[],false,false,low,en,1597789573768
5f3c6ad78c1d856700a483a5,1295849511127068672,1295849511127068672,1-8c172639ab9600da704ef00c1182b771,1295849511127068672,1-8c172639ab9600da704ef00c1182b771,Tue Aug 18 22:26:13 +0000 2020,1295849511127068700,1295849511127068672,HAHAHAHAHA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1012739876,1012739876,ANGLADA,soy_anglada,barbie world,http://Instagram.com/alejandranglada,escorpio y bien πcua 🎀 @NICKIMINAJ,none,false,false,3160,987,3,35474,94516,Sat Dec 15 08:02:13 +0000 2012,null,null,true,null,false,false,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,true,F5ABB5,000000,E5507E,362720,true,http://pbs.twimg.com/profile_images/1295486576856829953/Y4eytQOk_normal.jpg,https://pbs.twimg.com/profile_images/1295486576856829953/Y4eytQOk_normal.jpg,https://pbs.twimg.com/profile_banners/1012739876/1531806445,false,false,null,null,null,null,null,1cacd95a1b3c5221,https://api.twitter.com/1.1/geo/id/1cacd95a1b3c5221.json,city,Chicopee,"Chicopee, MA",US,Estados Unidos,Polygon,"[[[-72.626984,42.124341],[-72.626984,42.218354],[-72.513489,42.218354],[-72.513489,42.124341]]]",[object Object],null,1295526841437085700,1295526841437085696,Tue Aug 18 01:04:03 +0000 2020,1295526841437085700,1295526841437085696,accurate representation of jan to aug 2020 https://t.co/60XYYwtp8y,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,null,null,null,null,null,1217193182808637400,1217193182808637442,SAWEETIE STAN ACCOUNT,omgitssef,Watching Netflix,null,"Don’t follow me, follow @chemistltd😪",none,false,false,153,70,2,1603,5836,Tue Jan 14 21:14:23 +0000 2020,null,null,false,null,false,false,F5F8FA,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1256439254521085953/m1CYbNuB_normal.jpg,https://pbs.twimg.com/profile_images/1256439254521085953/m1CYbNuB_normal.jpg,https://pbs.twimg.com/profile_banners/1217193182808637442/1579280006,true,false,null,null,null,null,null,null,null,false,5667,598,35123,116769,[],[],[],[],"[{""id"":1209524969115410400,""id_str"":""1209524969115410438"",""indices"":[43,66],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1209524969115410438/pu/img/rxUV4y9ZgTOjElrZ.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1209524969115410438/pu/img/rxUV4y9ZgTOjElrZ.jpg"",""url"":""https://t.co/60XYYwtp8y"",""display_url"":""pic.twitter.com/60XYYwtp8y"",""expanded_url"":""https://twitter.com/Alfonzzy_/status/1209525046894628875/video/1"",""type"":""photo"",""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":315,""h"":680,""resize"":""fit""},""medium"":{""w"":555,""h"":1200,""resize"":""fit""},""large"":{""w"":592,""h"":1280,""resize"":""fit""}},""source_status_id"":1209525046894628900,""source_status_id_str"":""1209525046894628875"",""source_user_id"":56620130,""source_user_id_str"":""56620130""}]","[{""id"":1209524969115410400,""id_str"":""1209524969115410438"",""indices"":[43,66],""additional_media_info"":{""monetizable"":false},""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1209524969115410438/pu/img/rxUV4y9ZgTOjElrZ.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1209524969115410438/pu/img/rxUV4y9ZgTOjElrZ.jpg"",""url"":""https://t.co/60XYYwtp8y"",""display_url"":""pic.twitter.com/60XYYwtp8y"",""expanded_url"":""https://twitter.com/Alfonzzy_/status/1209525046894628875/video/1"",""type"":""video"",""video_info"":{""aspect_ratio"":[37,80],""duration_millis"":14285,""variants"":[{""bitrate"":832000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1209524969115410438/pu/vid/360x778/ALj-tE6I4rlAmabs.mp4?tag=10""},{""bitrate"":632000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1209524969115410438/pu/vid/320x690/IbhHOR7xYUNuPB7u.mp4?tag=10""},{""bitrate"":2176000,""content_type"":""video/mp4"",""url"":""https://video.twimg.com/ext_tw_video/1209524969115410438/pu/vid/592x1280/NsBzDavXImhfeley.mp4?tag=10""},{""content_type"":""application/x-mpegURL"",""url"":""https://video.twimg.com/ext_tw_video/1209524969115410438/pu/pl/JW8NoD-vTqAd5B68.m3u8?tag=10""}]},""sizes"":{""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":315,""h"":680,""resize"":""fit""},""medium"":{""w"":555,""h"":1200,""resize"":""fit""},""large"":{""w"":592,""h"":1280,""resize"":""fit""}},""source_status_id"":1209525046894628900,""source_status_id_str"":""1209525046894628875"",""source_user_id"":56620130,""source_user_id_str"":""56620130""}]",false,false,true,low,en,https://t.co/09Xp8ciUWa,https://twitter.com/omgitssef/status/1295526841437085696,twitter.com/omgitssef/stat…,true,0,0,0,0,[],[],[],[],false,false,low,tl,1597789573829
5f3c6ad78c1d856700a483a6,1295849511835897856,1295849511835897856,1-d8bb48815303b8a2971a2513e00247f9,1295849511835897856,1-d8bb48815303b8a2971a2513e00247f9,Tue Aug 18 22:26:13 +0000 2020,1295849511835897900,1295849511835897856,"@marcorubio I see that you're taking a page out of ""How To Interpret a Report Without Implicating An Obviously Guil… https://t.co/Uqh1SSUUZk","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",true,1295711197300428800,1295711197300428801,15745368,15745368,marcorubio,1360156843,1360156843,"Jamie O'Brien",jamieob256,"New York, NY",null,"I'm not a male, bro or a dude. Stay out of NY & NYC if you're not wearing a mask. #TheRising #StayHome #Liberal #Resist #CriminalTrump #ReadTheMuellerReport",none,false,false,2102,5000,22,49461,65111,Wed Apr 17 19:02:31 +0000 2013,null,null,true,null,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,1B95E0,FFFFFF,DDEEF6,333333,true,http://pbs.twimg.com/profile_images/1145873814582104064/QsAN8FeE_normal.png,https://pbs.twimg.com/profile_images/1145873814582104064/QsAN8FeE_normal.png,https://pbs.twimg.com/profile_banners/1360156843/1567252366,false,false,null,null,null,null,null,01a9a39529b27f36,https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json,city,Manhattan,"Manhattan, NY",US,United States,Polygon,"[[[-74.026675,40.683935],[-74.026675,40.877483],[-73.910408,40.877483],[-73.910408,40.683935]]]",[object Object],null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,0,0,0,0,[],"[{""url"":""https://t.co/Uqh1SSUUZk"",""expanded_url"":""https://twitter.com/i/web/status/1295849511835897856"",""display_url"":""twitter.com/i/web/status/1…"",""indices"":[117,140]}]","[{""screen_name"":""marcorubio"",""name"":""Marco Rubio"",""id"":15745368,""id_str"":""15745368"",""indices"":[0,11]}]",[],false,false,low,en,1597789573998
